"kinship","id1_id2","PC1_id1","PC2_id1","sex_id1","yr_id1","imm_res_id1","nb_id1","x_id1","y_id1","section_id1","PC1_id2","PC2_id2","sex_id2","yr_id2","imm_res_id2","nb_id2","x_id2","y_id2","section_id2","diff_years","distance","FID1","IID1","FID2","IID2","RT","EZ","Z0","Z1","Z2","PI_HAT","PHE","DST","PPC","RATIO","id2","id1","breeding_nb_id1","breeding_nb_id2","breeding_section_id1","breeding_x_id1","breeding_y_id1","breeding_section_id2","breeding_x_id2","breeding_y_id2","breeding_distance","close_far"
0,"T642471_TJ26685",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.0260611,0.0269471,NA,2007,"resident","MP46",448477.72,207167.76,"MP",0,3527.8943032069,1,"TJ26685",1,"T642471","OT",0,0.9222,0.0778,0,0.0389,-1,0.631148,0.5667,2.0342,"TJ26685","T642471","W63","MP34A","W",445695.33,209336.71,"MP",448457.72,207302.76,3430.41558919611,"far"
0.0144323,"T642471_V260952",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",0.0273033,-0.0327155,"F",2007,"immigrant","W43",445941.33,209362.71,"W",0,247.370167966956,1,"V260952",1,"T642471","OT",0,0.9458,0.051,0.0032,0.0287,-1,0.645736,0.7319,2.1258,"V260952","T642471","W63","W43","W",445695.33,209336.71,"W",445941.33,209362.71,247.370167966956,"close"
0.00241313,"T642471_TC25899",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.016229,-0.0283724,NA,2007,"resident","EX67",445956.33,208360.71,"EX",0,1010.29550132622,1,"TC25899",1,"T642471","OT",0,0.9658,0.0342,0,0.0171,-1,0.641718,0.8796,2.2483,"TC25899","T642471","W63","W29","W",445695.33,209336.71,"W",446124.33,209221.71,444.146372269323,"close"
0.0270487,"T642471_VE32624",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.00193515,0.00538551,NA,2007,"resident","EX60",446331.33,208517.71,"EX",0,1036.94599666521,1,"VE32624",1,"T642471","OT",0,0.8914,0.1016,0.007,0.0578,-1,0.653396,0.8113,2.1837,"VE32624","T642471","W63","W62","W",445695.33,209336.71,"W",445726.33,209377.71,51.4003891035856,"close"
0.00368826,"T642471_TJ27872",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",0.00282903,-0.0128933,NA,2007,"resident","W29",446124.33,209221.71,"W",0,444.146372269323,1,"TJ27872",1,"T642471","OT",0,0.984,0.001,0.015,0.0155,-1,0.643762,0.4617,1.9816,"TJ27872","T642471","W63","W46","W",445695.33,209336.71,"W",446077.33,209204.76,404.14700605101,"close"
0.012484,"T642471_R639442",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.00822685,0.00290667,"F",2007,"immigrant","MP31",448368.72,207321.76,"MP",0,3347.69138281887,1,"R639442",1,"T642471","OT",0,0.9467,0.0175,0.0359,0.0446,-1,0.653377,0.8189,2.1892,"R639442","T642471","W63","MP31","W",445695.33,209336.71,"MP",448368.72,207321.76,3347.69138281887,"far"
0,"T642471_R639311",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.00852087,0.00854223,"F",2007,"immigrant","MP52",448469.72,207074.76,"MP",0,3579.61697316901,1,"R639311",1,"T642471","OT",0,1,0,0,0,-1,0.640112,0.1174,1.7874,"R639311","T642471","W63","MP52","W",445695.33,209336.71,"MP",448469.72,207074.76,3579.61697316901,"far"
0,"T642471_N199392",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.0112843,0.00975796,"M",2007,"immigrant","MP44",448390.72,207219.76,"MP",0,3427.33198780038,1,"N199392",1,"T642471","OT",0,1,0,0,0,-1,0.638433,0.7524,2.1391,"N199392","T642471","W63","MP44","W",445695.33,209336.71,"MP",448390.72,207219.76,3427.33198780038,"far"
0.00416133,"T642471_R639315",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.0103202,0.00118441,"F",2007,"immigrant","MP44",448390.72,207219.76,"MP",0,3427.33198780038,1,"R639315",1,"T642471","OT",0,0.934,0.066,0,0.033,-1,0.641987,0.3502,1.9277,"R639315","T642471","W63","MP44","W",445695.33,209336.71,"MP",448390.72,207219.76,3427.33198780038,"far"
0.00480154,"T642471_R639408",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.00422576,0.00563076,"M",2007,"immigrant","MP32",448413.72,207330.76,"MP",0,3378.38416918498,1,"R639408",1,"T642471","OT",0,0.9307,0.0693,0,0.0347,-1,0.642857,0.6168,2.06,"R639408","T642471","W63","MP32","W",445695.33,209336.71,"MP",448413.72,207330.76,3378.38416918498,"far"
0,"T642471_R639471",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.0108444,0.00726133,"F",2007,"immigrant","MP20",448277.72,207566.76,"MP",0,3130.72852777109,1,"R639471",1,"T642471","OT",0,1,0,0,0,-1,0.639006,0.739,2.1282,"R639471","T642471","W63","MP20","W",445695.33,209336.71,"MP",448277.72,207566.76,3130.72852777109,"far"
0.00642674,"T642471_R639404",-0.00333383,7.58717e-05,"F",2007,"immigrant","W63",445695.33,209336.71,"W",-0.00605862,-0.00336422,"M",2007,"immigrant","MP83",448302.72,207433.76,"MP",0,3227.95621324077,1,"R639404",1,"T642471","OT",0,0.8877,0.103,0.0093,0.0608,-1,0.654405,0.7372,2.1329,"R639404","T642471","W63","MP83","W",445695.33,209336.71,"MP",448302.72,207433.76,3227.95621324077,"far"
0,"TB26121_R040136",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",-0.0131558,0.00771165,"M",2004,"immigrant","W69",445872.33,209243.71,"W",0,3114.01612947006,1,"R040136",1,"TB26121","OT",0,0.8644,0.1356,0,0.0678,-1,0.640523,0.9359,2.3358,"R040136","TB26121","MP80","W69","MP",448343.72,207270.76,"W",445872.33,209243.71,3162.32513107045,"far"
0.00415335,"TB26121_N199102",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",-0.0083226,-0.0152956,"F",2004,"immigrant","MP86",448227.72,207521.76,"MP",0,197.23082923316,1,"N199102",1,"TB26121","OT",0,0.9744,0.025,6e-04,0.0131,-1,0.641558,0.7497,2.1355,"N199102","TB26121","MP80","MP86","MP",448343.72,207270.76,"MP",448227.72,207521.76,276.508589378341,"close"
0,"TB26121_TC58032",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",5.81169e-05,-0.00284462,"F",2004,"resident","EX34",445711.33,208853.71,"EX",0,3044.20302125198,1,"TC58032",1,"TB26121","OT",0,1,0,0,0,-1,0.633458,0.3382,1.9217,"TC58032","TB26121","MP80","W54","MP",448343.72,207270.76,"W",446073.33,209473.71,3163.48849446299,"far"
0.00638978,"TB26121_VR98038",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",-0.00211737,-0.00570921,"F",2004,"resident","C128",446410.72,206785.76,"C",0,2086.30414848842,1,"VR98038",1,"TB26121","OT",0,0.9897,0,0.0103,0.0103,-1,0.641589,0.8581,2.2245,"VR98038","TB26121","MP80","W46","MP",448343.72,207270.76,"W",446077.33,209204.76,2979.4092756954,"far"
0,"TB26121_TC58369",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",0.00137748,-0.03601,"M",2004,"resident","W80",445704.33,209263.71,"W",0,3262.99394645465,1,"TC58369",1,"TB26121","OT",0,0.9486,0.0514,0,0.0257,-1,0.637553,0.8097,2.1812,"TC58369","TB26121","MP80","W51","MP",448343.72,207270.76,"W",445892.33,209413.76,3256.03469454792,"far"
0,"TB26121_N199112",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",-0.00133758,0.00845442,"M",2004,"immigrant","MP28",448398.72,207376.76,"MP",0,45.0111097397076,1,"N199112",1,"TB26121","OT",0,0.9987,0,0.0013,0.0013,-1,0.638591,0.4874,1.994,"N199112","TB26121","MP80","MP28","MP",448343.72,207270.76,"MP",448398.72,207376.76,119.419428905015,"close"
0,"TB26121_TC58229",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",-0.00132421,-0.00094614,"F",2004,"resident","EX62",446299.33,208425.71,"EX",0,2326.18920008665,1,"TC58229",1,"TB26121","OT",0,0.9459,0.0541,0,0.027,-1,0.63429,0.5775,2.0387,"TC58229","TB26121","MP80","MP48","MP",448343.72,207270.76,"MP",448556.72,207188.76,228.23890991678,"close"
0,"TB26121_VH99600",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",0.00278553,-0.00440572,"F",2004,"resident","B43",447567.72,207480.76,"B",0,832.094345612323,1,"VH99600",1,"TB26121","OT",0,0.9629,0.036,0.0011,0.0191,-1,0.643091,0.552,2.0258,"VH99600","TB26121","MP80","MP20","MP",448343.72,207270.76,"MP",448277.72,207566.76,303.268857616472,"close"
0,"TB26121_N199105",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",-0.0126392,-0.00329239,"F",2004,"immigrant","MP51",448419.72,207113.76,"MP",0,308.7847146476,1,"N199105",1,"TB26121","OT",0,1,0,0,0,-1,0.64099,0.2164,1.8537,"N199105","TB26121","MP80","MP51","MP",448343.72,207270.76,"MP",448419.72,207113.76,174.427635425124,"close"
0,"TB26121_TB26097",-0.0211126,0.00428106,"F",2004,"resident","MP25",448397.72,207421.76,"MP",0.0118065,0.0088242,NA,2004,"resident","MP67",448468.72,207029.76,"MP",0,398.377961237817,1,"TB26097",1,"TB26121","OT",0,1,0,0,0,-1,0.623368,0.1411,1.8036,"TB26097","TB26121","MP80","MP41","MP",448343.72,207270.76,"MP",448487.72,207218.76,153.101273672037,"close"
0,"A225414_E985065",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.00343139,-0.00913467,"M",2005,"immigrant","W56",445993.33,209438.71,"W",0,3038.73039847232,1,"E985065",1,"A225414","OT",0,1,0,0,0,-1,0.632572,0.0387,1.6944,"E985065","A225414","MP22","W56","MP",448334.72,207501.76,"W",445993.33,209438.71,3038.73039847232,"far"
0.0146509,"A225414_N200906",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.00782516,-0.00903916,"M",2005,"immigrant","W71",445813.33,209236.71,"W",0,3060.63049625395,1,"N200906",1,"A225414","OT",0,0.9574,0.0226,0.0199,0.0312,-1,0.648252,0.6364,2.0679,"N200906","A225414","MP22","W71","MP",448334.72,207501.76,"W",445813.33,209236.71,3060.63049625395,"far"
0,"A225414_TE80684",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.0253394,-0.00377415,"M",2005,"resident","W66",445757.33,209361.71,"W",0,3178.41992420758,1,"TE80684",1,"A225414","OT",0,0.9361,0.0639,0,0.0319,-1,0.646086,0.7844,2.1633,"TE80684","A225414","MP22","W72","MP",448334.72,207501.76,"W",445760.33,209327.71,3156.1966470104,"far"
0.00301779,"A225414_TA15923",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.010504,-0.00671886,"M",2005,"resident","W60",445859.33,209421.71,"W",0,3132.69271627457,1,"TA15923",1,"A225414","OT",0,1,0,0,0,-1,0.646251,0.5505,2.0244,"TA15923","A225414","MP22","W54","MP",448334.72,207501.76,"W",446073.33,209473.71,3000.41189415716,"far"
0.0185245,"A225414_TC58785",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.00602523,-0.00755253,"M",2005,"resident","W46",446077.33,209204.76,"W",0,2827.72322056099,1,"TC58785",1,"A225414","OT",0,0.8803,0.1197,0,0.0599,-1,0.652144,0.7352,2.1301,"TC58785","A225414","MP22","W69","MP",448334.72,207501.76,"W",445872.33,209243.71,3016.2483841023,"far"
0,"A225414_TC58827",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.00404871,0.00675991,"M",2005,"resident","CP4",446433.33,209284.71,"CP",0,2606.56759639948,1,"TC58827",1,"A225414","OT",0,1,0,0,0,-1,0.631763,0.191,1.8393,"TC58827","A225414","MP22","W63","MP",448334.72,207501.76,"W",445695.33,209336.71,3214.56390115358,"far"
0.00467873,"A225414_VN57374",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.0149219,-0.0446526,"F",2005,"resident","W103A",445294.33,209015.71,"W",0,3396.47110315982,1,"VN57374",1,"A225414","OT",0,0.985,0.015,0,0.0075,-1,0.636766,0.7188,2.1161,"VN57374","A225414","MP22","W43","MP",448334.72,207501.76,"W",445941.33,209362.71,3031.74052230723,"far"
0.0166667,"A225414_TE80603",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.0328162,0.00193527,"M",2005,"resident","EX39C",445793.33,208670.71,"EX",0,2797.33931345479,1,"TE80603",1,"A225414","OT",0,0.9223,0.0777,0,0.0388,-1,0.641127,0.5259,2.0127,"TE80603","A225414","MP22","W11","MP",448334.72,207501.76,"W",446051.33,209146.71,2814.20155543268,"far"
0.0211514,"A225414_TE79300",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.00801274,0.00784462,"M",2005,"resident","P22",446823.33,207539.71,"P",0,1511.86637458469,1,"TE79300",1,"A225414","OT",0,0.8751,0.1249,0,0.0624,-1,0.651565,0.9903,2.5373,"TE79300","A225414","MP22","MP19","MP",448334.72,207501.76,"MP",448250.72,207583.76,117.388244726634,"close"
0.00155958,"A225414_TE79013",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.0159949,0.0305412,"F",2005,"resident","MP61",448589.72,207010.76,"MP",0,553.26847009386,1,"TE79013",1,"A225414","OT",0,0.9941,0.0059,0,0.0029,-1,0.637296,0.589,2.044,"TE79013","A225414","MP22","MP47","MP",448334.72,207501.76,"MP",448510.72,207193.76,354.739340925136,"close"
0.00161603,"A225414_T640207",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.000798653,-0.0369861,"F",2005,"immigrant","MP85",448279.72,207503.76,"MP",0,55.0363516232681,1,"T640207",1,"A225414","OT",0,0.9515,0.0485,0,0.0242,-1,0.64359,0.6257,2.0629,"T640207","A225414","MP22","MP85","MP",448334.72,207501.76,"MP",448279.72,207503.76,55.0363516232681,"close"
0,"A225414_TC58792",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.014052,-0.0536831,"M",2005,"resident","W26",446142.33,209342.71,"W",0,2862.80820429866,1,"TC58792",1,"A225414","OT",0,1,0,0,0,-1,0.629491,0.2326,1.8671,"TC58792","A225414","MP22","W45","MP",448334.72,207501.76,"W",446015.33,209235.71,2895.88545605653,"far"
0.0155958,"A225414_TE79089",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.00352766,-0.00457836,"M",2005,"resident","MP20",448277.72,207566.76,"MP",0,86.4522989862039,1,"TE79089",1,"A225414","OT",0,0.9075,0.0925,0,0.0463,-1,0.646222,0.842,2.2081,"TE79089","A225414","MP22","MP51","MP",448334.72,207501.76,"MP",448419.72,207113.76,397.201460218867,"close"
0,"A225414_TA15928",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.00746345,0.000261774,"F",2005,"resident","W60",445859.33,209421.71,"W",0,3132.69271627457,1,"TA15928",1,"A225414","OT",0,1,0,0,0,-1,0.635771,0.1851,1.8372,"TA15928","A225414","MP22","W42","MP",448334.72,207501.76,"W",445967.33,209346.71,3001.39566112163,"far"
0.0272556,"A225414_TA16663",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.00277103,0.00634173,"M",2005,"resident","CP19",446504.33,208987.71,"CP",0,2357.62061294853,1,"TA16663",1,"A225414","OT",0,0.8751,0.1249,0,0.0624,-1,0.652377,0.9586,2.3841,"TA16663","A225414","MP22","W38","MP",448334.72,207501.76,"W",446005.33,209356.71,2977.73358019144,"far"
0.000316857,"A225414_A225354",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.0091486,-0.00561653,"M",2005,"immigrant","MP20",448277.72,207566.76,"MP",0,86.4522989862039,1,"A225354",1,"A225414","OT",0,0.9578,0,0.0422,0.0422,-1,0.648787,0.5508,2.0247,"A225354","A225414","MP22","MP20","MP",448334.72,207501.76,"MP",448277.72,207566.76,86.4522989862039,"close"
0.000311526,"A225414_TE79037",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.02546,0.00765549,"M",2005,"resident","MP42",448447.72,207210.76,"MP",0,312.169825575759,1,"TE79037",1,"A225414","OT",0,1,0,0,0,-1,0.637698,0.3623,1.9337,"TE79037","A225414","MP22","MP79","MP",448334.72,207501.76,"MP",448367.72,207167.76,335.626280258266,"close"
0,"A225414_E985047",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.0133228,0.00568137,"M",2005,"immigrant","W53",445780.33,209386.71,"W",0,3174.57788920034,1,"E985047",1,"A225414","OT",0,1,0,0,0,-1,0.63374,0.2608,1.8817,"E985047","A225414","MP22","W53","MP",448334.72,207501.76,"W",445780.33,209386.71,3174.57788920034,"far"
0,"A225414_E985060",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.00222257,0.000199632,"F",2005,"immigrant","W34",446103.33,209396.71,"W",0,2927.44544519616,1,"E985060",1,"A225414","OT",0,0.9889,0.0111,0,0.0056,-1,0.637698,0.1041,1.7746,"E985060","A225414","MP22","W34","MP",448334.72,207501.76,"W",446103.33,209396.71,2927.44544519616,"far"
0.00530256,"A225414_TE80680",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.0288327,-0.0122832,"M",2005,"resident","W75A",445751.33,209202.71,"W",0,3093.0785302995,1,"TE80680",1,"A225414","OT",0,0.8203,0.1797,0,0.0898,-1,0.642957,0.9115,2.2929,"TE80680","A225414","MP22","W52","MP",448334.72,207501.76,"W",445820.33,209385.71,3141.88234576022,"far"
0.0128285,"A225414_TE80336",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.0152583,0.00348022,"F",2005,"resident","EX18A",445761.33,208957.71,"EX",0,2956.70872670943,1,"TE80336",1,"A225414","OT",0,0.906,0.094,0,0.047,-1,0.639963,0.7319,2.1258,"TE80336","A225414","MP22","W36","MP",448334.72,207501.76,"W",446064.33,209374.71,2943.23163454726,"far"
0,"A225414_A225410",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",-0.0188251,0.00710788,"F",2005,"immigrant","MP31",448368.72,207321.76,"MP",0,183.182968640646,1,"A225410",1,"A225414","OT",0,1,0,0,0,-1,0.606576,0,1.1209,"A225410","A225414","MP22","MP31","MP",448334.72,207501.76,"MP",448368.72,207321.76,183.182968640646,"close"
0,"A225414_TE80267",-0.00361142,-0.00150679,"M",2005,"immigrant","MP22",448334.72,207501.76,"MP",0.0887223,0.0245444,"M",2005,"resident","EX31A",445950.33,208948.71,"EX",0,2789.08228179086,1,"TE80267",1,"A225414","OT",0,1,0,0,0,-1,0.636194,0.5638,2.0312,"TE80267","A225414","MP22","W75A","MP",448334.72,207501.76,"W",445751.33,209202.71,3093.0785302995,"far"
0.0173456,"TE79107_TB26734",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",-0.000534878,-0.0025405,"M",2006,"resident","MP20",448277.72,207566.76,"MP",0,474.994736812946,1,"TB26734",1,"TE79107","OT",0,0.9207,0.0488,0.0305,0.0549,-1,0.655317,0.9697,2.4069,"TB26734","TE79107","MP47","MP78","MP",448510.72,207193.76,"MP",448423.72,207060.76,158.927656498169,"close"
0.0192188,"TE79107_TK25877",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",-0.0060434,-0.0227798,"M",2006,"resident","W45",446015.33,209235.71,"W",0,2390.35318197956,1,"TK25877",1,"TE79107","OT",0,0.9726,0.022,0.0054,0.0164,-1,0.642924,0.9104,2.2819,"TK25877","TE79107","MP47","W74","MP",448510.72,207193.76,"W",445800.33,209211.71,3379.10286238814,"far"
0,"TE79107_TB26723",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",-0.00220943,-0.00137677,"M",2006,"resident","MP15",448158.72,207690.76,"MP",0,348.472380541127,1,"TB26723",1,"TE79107","OT",0,1,0,0,0,-1,0.630475,0.134,1.8034,"TB26723","TE79107","MP47","MP31","MP",448510.72,207193.76,"MP",448368.72,207321.76,191.175312213685,"close"
0,"TE79107_TK25603",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",-0.0102797,0.00238169,"F",2006,"resident","MP55",448598.34,207079.41,"MP",0,976.94290872092,1,"TK25603",1,"TE79107","OT",0,0.9932,4e-04,0.0064,0.0066,-1,0.640596,0.6023,2.0513,"TK25603","TE79107","MP47","MP30","MP",448510.72,207193.76,"MP",448363.72,207370.76,230.082593865768,"close"
0.0065625,"TE79107_TC59623",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",0.00955881,-0.0272431,"F",2006,"resident","W92",445495.33,209195.71,"W",0,2779.90610175951,1,"TC59623",1,"TE79107","OT",0,1,0,0,0,-1,0.635601,0.5,2,"TC59623","TE79107","MP47","W45","MP",448510.72,207193.76,"W",446015.33,209235.71,3224.36521731018,"far"
0.0209375,"TE79107_TK27704",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",-0.00374513,-0.0214698,"M",2006,"resident","O17",445431.72,208036.76,"O",0,2409.83069944758,1,"TK27704",1,"TE79107","OT",0,0.8211,0.1789,0,0.0894,-1,0.648812,0.9144,2.2937,"TK27704","TE79107","MP47","W29","MP",448510.72,207193.76,"W",446124.33,209221.71,3131.68300353017,"far"
0.0105678,"TE79107_T176841",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",-0.00832495,-0.0139968,"M",2006,"immigrant","W51",445892.33,209413.76,"W",0,2600.78506841681,1,"T176841",1,"TE79107","OT",0,0.9565,0.0364,0.0071,0.0253,-1,0.645319,0.8788,2.2466,"T176841","TE79107","MP47","W51","MP",448510.72,207193.76,"W",445892.33,209413.76,3432.83646451441,"far"
0,"TE79107_TC59394",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",-0.00521578,-0.001459,"F",2006,"resident","O20",445342.72,208098.76,"O",0,2507.8997188883,1,"TC59394",1,"TE79107","OT",0,1,0,0,0,-1,0.630131,0.4111,1.9573,"TC59394","TE79107","MP47","W52","MP",448510.72,207193.76,"W",445820.33,209385.71,3470.27998216278,"far"
0.000637349,"TE79107_T176813",-0.018989,0.0147525,"M",2006,"resident","B15",447811.72,207658.76,"B",0.0279475,0.0108833,"M",2006,"immigrant","W60",445859.33,209421.71,"W",0,2630.5549632349,1,"T176813",1,"TE79107","OT",0,0.9727,0.0273,0,0.0137,-1,0.636935,0.4237,1.9634,"T176813","TE79107","MP47","W60","MP",448510.72,207193.76,"W",445859.33,209421.71,3463.18208221856,"far"
